date,sku,units_sold,unit_price,promo_flag,on_hand,stockout_flag,lag_1,lag_7,lag_14,lag_28,roll_mean_7,roll_std_7,roll_mean_28,roll_std_28,dow,month,weekofyear,trend_idx
2023-06-07,P101,149,5.76,0,717,0.0,150.0,157.0,143.0,151.0,126.71428571428571,49.0907808239466,131.32142857142858,51.98650364129676,2.0,6.0,23.0,0.14330312952105384
2023-06-08,P101,169,5.76,0,548,0.0,149.0,129.0,185.0,167.0,125.57142857142857,48.35582399552008,131.25,51.95983135147837,3.0,6.0,23.0,0.14421685829589584
2023-06-09,P101,147,5.76,0,401,0.0,169.0,164.0,140.0,159.0,131.28571428571428,51.11331948300199,131.32142857142858,52.012145000117314,4.0,6.0,23.0,0.14513058707073784
2023-06-10,P101,97,5.76,0,304,0.0,147.0,95.0,91.0,77.0,128.85714285714286,49.68376183901731,130.89285714285714,51.82473260956501,5.0,6.0,23.0,0.14604431584557984
2023-06-11,P101,31,5.76,0,273,0.0,97.0,30.0,33.0,29.0,129.14285714285714,49.461866022989796,131.60714285714286,51.18835174624551,6.0,6.0,23.0,0.14695804462042183
2023-06-12,P101,174,5.76,0,824,0.0,31.0,162.0,150.0,138.0,129.28571428571428,49.12811240594768,131.67857142857142,51.04105360823926,0.0,6.0,24.0,0.14787177339526383
2023-06-13,P101,164,5.76,0,660,0.0,174.0,150.0,131.0,166.0,131.0,50.64582904840242,132.96428571428572,51.655900055869814,1.0,6.0,24.0,0.14878550217010583
2023-06-14,P101,173,5.76,0,487,0.0,164.0,149.0,157.0,167.0,133.0,51.78481115797053,132.89285714285714,51.609889438272276,2.0,6.0,24.0,0.14969923094494783
2023-06-15,P101,147,5.76,0,340,0.0,173.0,169.0,129.0,219.0,136.42857142857142,53.776875894313385,133.10714285714286,51.768959157734024,3.0,6.0,24.0,0.15061295971978983
2023-06-16,P101,147,5.76,0,193,0.0,147.0,147.0,164.0,150.0,133.28571428571428,52.17507158824124,130.53571428571428,49.06192771714899,4.0,6.0,24.0,0.15152668849463186
2023-06-17,P101,80,5.76,0,863,0.0,147.0,97.0,95.0,87.0,133.28571428571428,52.17507158824124,130.42857142857142,49.0211054859923,5.0,6.0,24.0,0.15244041726947385
2023-06-18,P101,29,5.76,0,834,0.0,80.0,31.0,30.0,35.0,130.85714285714286,54.48984177938911,130.17857142857142,49.26801499540348,6.0,6.0,24.0,0.15335414604431585
2023-06-19,P101,167,5.76,0,667,0.0,29.0,174.0,162.0,185.0,130.57142857142858,55.10250188771574,129.96428571428572,49.70839570107452,0.0,6.0,25.0,0.15426787481915785
2023-06-20,P101,173,5.76,0,494,0.0,167.0,164.0,150.0,187.0,129.57142857142858,54.2397675230304,129.32142857142858,49.08273708102555,1.0,6.0,25.0,0.15518160359399985
2023-06-21,P101,169,5.76,0,325,0.0,173.0,173.0,149.0,143.0,130.85714285714286,55.28842124540659,128.82142857142858,48.5417373458168,2.0,6.0,25.0,0.15609533236884185
2023-06-22,P101,180,5.76,0,145,0.0,169.0,147.0,169.0,185.0,130.28571428571428,54.79876606188103,129.75,49.0688292095909,3.0,6.0,25.0,0.15700906114368385
2023-06-23,P101,170,5.76,0,0,0.0,180.0,147.0,147.0,140.0,135.0,57.81291666516521,129.57142857142858,48.86900750148191,4.0,6.0,25.0,0.15792278991852585
2023-06-24,P101,77,5.76,0,673,0.0,170.0,80.0,97.0,91.0,138.28571428571428,59.24444920753983,130.64285714285714,49.43174440071234,5.0,6.0,25.0,0.15883651869336785
2023-06-25,P101,34,5.76,0,639,0.0,77.0,29.0,31.0,33.0,137.85714285714286,59.74509344269364,130.14285714285714,49.91601411980394,6.0,6.0,25.0,0.15975024746820984
2023-06-26,P101,145,5.76,0,494,0.0,34.0,167.0,174.0,150.0,138.57142857142858,58.23760853279478,130.17857142857142,49.84424151994304,0.0,6.0,26.0,0.16066397624305184
2023-06-27,P101,161,5.76,0,333,0.0,145.0,173.0,164.0,131.0,135.42857142857142,57.02881477188281,130.0,49.77951385861457,1.0,6.0,26.0,0.16157770501789387
2023-06-28,P101,148,5.76,0,185,0.0,161.0,169.0,173.0,157.0,133.71428571428572,55.87997341240807,131.07142857142858,50.123498275410505,2.0,6.0,26.0,0.16249143379273587
2023-06-29,P101,181,5.75,0,4,0.0,148.0,180.0,147.0,129.0,130.71428571428572,54.20859183350397,130.75,49.979718108671065,3.0,6.0,26.0,0.16340516256757787
2023-06-30,P101,152,5.75,0,627,0.0,181.0,170.0,147.0,164.0,130.85714285714286,54.36122567734159,132.60714285714286,50.87045222968743,4.0,6.0,26.0,0.16431889134241986
2023-07-01,P101,78,5.75,0,549,0.0,152.0,77.0,80.0,95.0,128.28571428571428,52.59820746538263,132.17857142857142,50.64623387075298,5.0,7.0,26.0,0.16523262011726186
2023-07-02,P101,36,5.75,0,513,0.0,78.0,34.0,29.0,30.0,128.42857142857142,52.43681004427187,131.57142857142858,51.20722501932608,6.0,7.0,26.0,0.16614634889210386
2023-07-03,P101,118,5.75,0,1165,0.0,36.0,145.0,167.0,162.0,128.71428571428572,51.83857728794358,131.78571428571428,50.777187312047445,0.0,7.0,27.0,0.16706007766694586
2023-07-04,P101,125,5.75,0,1040,0.0,118.0,161.0,173.0,150.0,124.85714285714286,51.42771163302455,130.21428571428572,50.48751744728016,1.0,7.0,27.0,0.16797380644178786
2023-07-05,P101,171,5.75,0,869,0.0,125.0,148.0,169.0,149.0,119.71428571428571,48.95138501858859,129.32142857142858,50.34551255991576,2.0,7.0,27.0,0.16888753521662986
2023-07-06,P101,154,5.75,0,715,0.0,171.0,181.0,180.0,169.0,123.0,51.85235449491827,130.10714285714286,50.83330731198919,3.0,7.0,27.0,0.16980126399147186
2023-07-07,P101,149,5.75,0,566,0.0,154.0,152.0,170.0,147.0,119.14285714285714,47.65301169715854,129.57142857142858,50.48610265059644,4.0,7.0,27.0,0.17071499276631386
2023-07-08,P101,68,5.75,0,1218,0.0,149.0,78.0,77.0,97.0,118.71428571428571,47.32058849209401,129.64285714285714,50.51308175682245,5.0,7.0,27.0,0.17162872154115585
2023-07-09,P101,32,5.75,0,1186,0.0,68.0,36.0,34.0,31.0,117.28571428571429,48.87983321614446,128.60714285714286,51.49493990654651,6.0,7.0,27.0,0.17254245031599788
2023-07-10,P101,188,5.75,0,998,0.0,32.0,118.0,145.0,174.0,116.71428571428571,49.9990476099772,128.64285714285714,51.4250366216145,0.0,7.0,28.0,0.17345617909083988
2023-07-11,P101,174,5.75,0,824,0.0,188.0,125.0,161.0,164.0,126.71428571428571,56.83225107194653,129.14285714285714,51.94777597329292,1.0,7.0,28.0,0.17436990786568188
2023-07-12,P101,159,5.75,0,665,0.0,174.0,171.0,148.0,173.0,133.71428571428572,59.53910279727742,129.5,52.22990487223736,2.0,7.0,28.0,0.17528363664052388
2023-07-13,P101,145,5.75,0,520,0.0,159.0,154.0,181.0,147.0,132.0,58.44940832321008,129.0,51.86378169640017,3.0,7.0,28.0,0.17619736541536588
2023-07-14,P101,138,5.75,0,382,0.0,145.0,149.0,152.0,147.0,130.71428571428572,57.98193478924938,128.92857142857142,51.83944484972851,4.0,7.0,28.0,0.17711109419020787
2023-07-15,P101,61,5.75,0,321,0.0,138.0,68.0,78.0,80.0,129.14285714285714,57.55121942359573,128.60714285714286,51.75107033118524,5.0,7.0,28.0,0.17802482296504987
2023-07-16,P101,33,5.74,0,288,0.0,61.0,32.0,36.0,29.0,128.14285714285714,58.83714408270961,127.92857142857143,52.53071663775577,6.0,7.0,28.0,0.17893855173989187
2023-07-17,P101,345,5.74,1,0,0.0,33.0,188.0,118.0,167.0,128.28571428571428,58.56538877105459,128.07142857142858,52.25643931359513,0.0,7.0,29.0,0.17985228051473387
2023-07-18,P101,131,5.74,0,604,0.0,345.0,174.0,125.0,173.0,150.71428571428572,100.38046670163527,134.42857142857142,66.14822221033081,1.0,7.0,29.0,0.18076600928957587
2023-07-19,P101,144,5.74,0,460,0.0,131.0,159.0,171.0,169.0,144.57142857142858,100.03308976343307,132.92857142857142,65.71595926095353,2.0,7.0,29.0,0.18167973806441787
2023-07-20,P101,132,5.74,0,328,0.0,144.0,145.0,154.0,180.0,142.42857142857142,99.83295571913644,132.03571428571428,65.37667618011632,3.0,7.0,29.0,0.18259346683925987
2023-07-21,P101,129,5.74,0,199,0.0,132.0,138.0,149.0,170.0,140.57142857142858,99.89804326221338,130.32142857142858,64.69819023825798,4.0,7.0,29.0,0.1835071956141019
2023-07-22,P101,80,5.74,0,119,0.0,129.0,61.0,68.0,77.0,139.28571428571428,99.99452365957234,128.85714285714286,64.22916972362513,5.0,7.0,29.0,0.1844209243889439
2023-07-23,P101,24,5.74,0,895,0.0,80.0,33.0,32.0,34.0,142.0,97.74797525609765,128.96428571428572,64.14190410670595,6.0,7.0,29.0,0.1853346531637859
2023-07-24,P101,163,5.74,0,732,0.0,24.0,345.0,188.0,145.0,140.71428571428572,99.46475805650012,128.60714285714286,64.71552523428366,0.0,7.0,30.0,0.1862483819386279
2023-07-25,P101,171,5.74,0,561,0.0,163.0,131.0,174.0,161.0,114.71428571428571,47.243039295802795,129.25,64.97328510840265,1.0,7.0,30.0,0.1871621107134699
2023-07-26,P101,151,5.74,0,410,0.0,171.0,144.0,159.0,148.0,120.42857142857143,51.74571525855116,129.60714285714286,65.18142162355562,2.0,7.0,30.0,0.18807583948831189
2023-07-27,P101,109,5.74,0,301,0.0,151.0,132.0,145.0,181.0,121.42857142857143,52.34137032614884,129.71428571428572,65.21523177162261,3.0,7.0,30.0,0.18898956826315388
2023-07-28,P101,128,5.73,0,173,0.0,109.0,129.0,138.0,152.0,118.14285714285714,52.28903190099109,127.14285714285714,64.53406466855704,4.0,7.0,30.0,0.18990329703799588
2023-07-29,P101,89,5.73,0,84,0.0,128.0,80.0,61.0,78.0,118.0,52.25578117937453,126.28571428571429,64.35080772629397,5.0,7.0,30.0,0.19081702581283788
2023-07-30,P101,22,5.73,0,827,0.0,89.0,24.0,33.0,36.0,119.28571428571429,51.266344664293186,126.67857142857143,64.07810833860475,6.0,7.0,30.0,0.19173075458767988
2023-07-31,P101,146,5.73,0,681,0.0,22.0,163.0,345.0,118.0,119.0,51.88769924879441,126.17857142857143,64.86170677133778,0.0,7.0,31.0,0.19264448336252188
2023-08-01,P101,137,5.73,0,544,0.0,146.0,171.0,131.0,125.0,116.57142857142857,49.84260942492598,127.17857142857143,64.94673234526924,1.0,8.0,31.0,0.1935582121373639
2023-08-02,P101,168,5.73,0,376,0.0,137.0,151.0,144.0,171.0,111.71428571428571,45.084048493579566,127.60714285714286,64.97141210974556,2.0,8.0,31.0,0.1944719409122059
2023-08-03,P101,252,5.73,1,124,0.0,168.0,109.0,132.0,154.0,114.14285714285714,47.921562896844215,127.5,64.89963761811742,3.0,8.0,31.0,0.1953856696870479
2023-08-04,P101,149,5.73,0,0,0.0,252.0,128.0,129.0,149.0,134.57142857142858,70.5167997545199,131.0,68.90089501111966,4.0,8.0,31.0,0.1962993984618899
2023-08-05,P101,83,5.73,0,0,0.0,149.0,89.0,80.0,68.0,137.57142857142858,70.63723556042562,131.0,68.90089501111966,5.0,8.0,31.0,0.1972131272367319
2023-08-06,P101,38,5.73,0,627,0.0,83.0,22.0,24.0,32.0,136.71428571428572,71.3575837728883,131.53571428571428,68.44975564323839,6.0,8.0,31.0,0.1981268560115739
2023-08-07,P101,148,5.73,0,479,0.0,38.0,146.0,163.0,188.0,139.0,67.2061505121866,131.75,68.13528209867972,0.0,8.0,32.0,0.1990405847864159
2023-08-08,P101,163,5.73,0,316,0.0,148.0,137.0,171.0,174.0,139.28571428571428,67.24510957612289,130.32142857142858,67.32676181982063,1.0,8.0,32.0,0.1999543135612579
2023-08-09,P101,128,5.72,0,188,0.0,163.0,168.0,151.0,159.0,143.0,67.81346965512587,129.92857142857142,67.09414533790812,2.0,8.0,32.0,0.2008680423360999
2023-08-10,P101,169,5.72,0,19,0.0,128.0,252.0,109.0,145.0,137.28571428571428,67.03659270804843,128.82142857142858,66.85199438639921,3.0,8.0,32.0,0.2017817711109419
2023-08-11,P101,130,5.72,0,0,0.0,169.0,149.0,128.0,138.0,125.42857142857143,48.002976098214184,129.67857142857142,67.2199560158476,4.0,8.0,32.0,0.2026954998857839
2023-08-12,P101,73,5.72,0,672,0.0,130.0,83.0,89.0,61.0,122.71428571428571,46.97415702885403,129.39285714285714,67.20027517895282,5.0,8.0,32.0,0.2036092286606259
2023-08-13,P101,31,5.72,0,641,0.0,73.0,38.0,22.0,33.0,121.28571428571429,48.51018547932077,129.82142857142858,66.78492487437708,6.0,8.0,32.0,0.20452295743546792
2023-08-14,P101,124,5.72,0,517,0.0,31.0,148.0,146.0,345.0,120.28571428571429,50.54276831131667,129.75,66.89329535135013,0.0,8.0,33.0,0.20543668621030992
2023-08-15,P101,160,5.72,0,357,0.0,124.0,163.0,137.0,131.0,116.85714285714286,49.144102974241626,121.85714285714286,51.91639595842693,1.0,8.0,33.0,0.20635041498515191
2023-08-16,P101,169,5.72,0,933,0.0,160.0,128.0,168.0,144.0,116.42857142857143,48.68558014736726,122.89285714285714,52.392633978815134,2.0,8.0,33.0,0.2072641437599939
2023-08-17,P101,153,5.72,0,780,0.0,169.0,169.0,252.0,132.0,122.28571428571429,52.61721608534071,123.78571428571429,52.97543605669352,3.0,8.0,33.0,0.2081778725348359
2023-08-18,P101,117,5.72,0,663,0.0,153.0,130.0,149.0,129.0,120.0,50.556898639058225,124.53571428571429,53.24401002154704,4.0,8.0,33.0,0.2090916013096779
2023-08-19,P101,77,5.71,0,586,0.0,117.0,73.0,83.0,80.0,118.14285714285714,50.36675018114164,124.10714285714286,53.25503925779423,5.0,8.0,33.0,0.2100053300845199
2023-08-20,P101,34,5.71,0,552,0.0,77.0,31.0,38.0,24.0,118.71428571428571,49.78860072250243,124.0,53.349997396646806,6.0,8.0,33.0,0.2109190588593619
2023-08-21,P101,119,5.71,0,433,0.0,34.0,124.0,148.0,163.0,119.14285714285714,48.912945019454696,124.35714285714286,52.68509824152913,0.0,8.0,34.0,0.2118327876342039
2023-08-22,P101,137,5.71,0,991,0.0,119.0,160.0,163.0,171.0,118.42857142857143,48.86667965958387,122.78571428571429,52.14321953922047,1.0,8.0,34.0,0.2127465164090459
2023-08-23,P101,167,5.71,0,824,0.0,137.0,169.0,128.0,151.0,115.14285714285714,46.3120883119033,121.57142857142857,51.36898370390917,2.0,8.0,34.0,0.2136602451838879
2023-08-24,P101,152,5.71,0,672,0.0,167.0,153.0,169.0,109.0,114.85714285714286,45.92903428634438,122.14285714285714,51.79569143079036,3.0,8.0,34.0,0.21457397395872993
2023-08-25,P101,147,5.71,0,525,0.0,152.0,117.0,130.0,128.0,114.71428571428571,45.791972679769636,123.67857142857143,52.028520363517266,4.0,8.0,34.0,0.21548770273357193
2023-08-26,P101,93,5.71,0,432,0.0,147.0,77.0,73.0,89.0,119.0,47.41659343872502,124.35714285714286,52.21055256307674,5.0,8.0,34.0,0.21640143150841393
2023-08-27,P101,33,5.71,0,399,0.0,93.0,34.0,31.0,22.0,121.28571428571429,45.397188920733505,124.5,52.11561221972776,6.0,8.0,34.0,0.21731516028325593
2023-08-28,P101,160,5.7,0,914,0.0,33.0,119.0,124.0,146.0,121.14285714285714,45.71808019966351,124.89285714285714,51.35016988374963,0.0,8.0,35.0,0.21822888905809792
2023-08-29,P101,201,5.7,0,713,0.0,160.0,137.0,160.0,137.0,127.0,47.968739820845904,125.39285714285714,51.63069664433007,1.0,8.0,35.0,0.21914261783293992
2023-08-30,P101,148,5.7,0,565,0.0,201.0,167.0,169.0,168.0,136.14285714285714,55.672939481189594,127.67857142857143,53.54475702896601,2.0,8.0,35.0,0.22005634660778192
2023-08-31,P101,134,5.7,0,431,0.0,148.0,152.0,153.0,252.0,133.42857142857142,54.36560537342573,126.96428571428571,53.11865274874044,3.0,8.0,35.0,0.22097007538262392
2023-09-01,P101,147,5.7,0,284,0.0,134.0,147.0,117.0,149.0,130.85714285714286,53.76314900074398,122.75,47.18021006971273,4.0,9.0,35.0,0.22188380415746592
2023-09-02,P101,81,5.7,0,203,0.0,147.0,93.0,77.0,83.0,130.85714285714286,53.76314900074398,122.67857142857143,47.140494168773735,5.0,9.0,35.0,0.22279753293230792
2023-09-03,P101,29,5.7,0,174,0.0,81.0,33.0,34.0,38.0,129.14285714285714,55.33964393159933,122.60714285714286,47.20431499870912,6.0,9.0,35.0,0.22371126170714992
2023-09-04,P101,132,5.7,0,42,0.0,29.0,160.0,119.0,148.0,128.57142857142858,56.50621541876954,122.28571428571429,47.82828633293246,0.0,9.0,36.0,0.22462499048199192
2023-09-05,P101,346,5.7,1,421,0.0,132.0,201.0,137.0,163.0,124.57142857142857,54.878220157172144,121.71428571428571,47.604743883479095,1.0,9.0,36.0,0.22553871925683394
2023-09-06,P101,157,5.69,0,264,0.0,346.0,148.0,167.0,128.0,145.28571428571428,98.53546617963556,128.25,63.41843697339243,2.0,9.0,36.0,0.22645244803167594
2023-09-07,P101,135,5.69,0,129,0.0,157.0,134.0,152.0,169.0,146.57142857142858,98.63545194782853,129.28571428571428,63.65058385747004,3.0,9.0,36.0,0.22736617680651794
2023-09-08,P101,154,5.69,0,0,0.0,135.0,147.0,147.0,130.0,146.71428571428572,98.61493173908691,128.07142857142858,63.18750964914961,4.0,9.0,36.0,0.22827990558135994
2023-09-09,P101,76,5.69,0,0,0.0,154.0,81.0,93.0,73.0,147.71428571428572,98.65379581430933,128.92857142857142,63.37713606389433,5.0,9.0,36.0,0.22919363435620194
2023-09-10,P101,30,5.69,0,780,0.0,76.0,29.0,33.0,31.0,147.0,99.2337308244195,129.03571428571428,63.28154733256949,6.0,9.0,36.0,0.23010736313104393
2023-09-11,P101,157,5.69,0,623,0.0,30.0,132.0,160.0,124.0,147.14285714285714,99.03606846570025,129.0,63.339181016586025,0.0,9.0,37.0,0.23102109190588593
2023-09-12,P101,132,5.69,0,491,0.0,157.0,346.0,201.0,160.0,150.71428571428572,98.84957306553278,130.17857142857142,63.5493704671611,1.0,9.0,37.0,0.23193482068072793
2023-09-13,P101,157,5.69,0,334,0.0,132.0,157.0,148.0,169.0,120.14285714285714,48.817444188966554,129.17857142857142,63.28246704199067,2.0,9.0,37.0,0.23284854945556993
2023-09-14,P101,177,5.68,0,157,0.0,157.0,135.0,134.0,153.0,120.14285714285714,48.817444188966554,128.75,63.042974760608075,3.0,9.0,37.0,0.23376227823041193
2023-09-15,P101,147,5.68,0,10,0.0,177.0,154.0,147.0,117.0,126.14285714285714,53.321129556141855,129.60714285714286,63.5460400524628,4.0,9.0,37.0,0.23467600700525393
2023-09-16,P101,74,5.68,0,731,0.0,147.0,76.0,81.0,77.0,125.14285714285714,52.774452693920615,130.67857142857142,63.57850415412579,5.0,9.0,37.0,0.23558973578009595
2023-09-17,P101,29,5.68,0,702,0.0,74.0,30.0,29.0,34.0,124.85714285714286,53.08932275397943,130.57142857142858,63.6747688686515,6.0,9.0,37.0,0.23650346455493795
2023-09-18,P101,141,5.68,0,561,0.0,29.0,157.0,132.0,119.0,124.71428571428571,53.38762117980256,130.39285714285714,63.96199061463178,0.0,9.0,38.0,0.23741719332977995
2023-09-19,P101,149,5.68,0,412,0.0,141.0,132.0,346.0,137.0,122.42857142857143,52.102006176528896,131.17857142857142,63.95198058000879,1.0,9.0,38.0,0.23833092210462195
2023-09-20,P101,144,5.68,0,268,0.0,149.0,157.0,157.0,167.0,124.85714285714286,53.010780574736536,131.60714285714286,64.03259545281044,2.0,9.0,38.0,0.23924465087946395
2023-09-21,P101,161,5.68,0,892,0.0,144.0,177.0,135.0,152.0,123.0,51.91338940966971,130.78571428571428,63.70845466472402,3.0,9.0,38.0,0.24015837965430595
2023-09-22,P101,113,5.67,0,779,0.0,161.0,147.0,154.0,147.0,120.71428571428571,49.432493651154566,131.10714285714286,63.84201524116317,4.0,9.0,38.0,0.24107210842914795
2023-09-23,P101,84,5.67,0,695,0.0,113.0,74.0,76.0,93.0,115.85714285714286,48.0708802063113,129.89285714285714,63.851876787704285,5.0,9.0,38.0,0.24198583720398995
2023-09-24,P101,29,5.67,0,666,0.0,84.0,29.0,30.0,33.0,117.28571428571429,46.7500954926451,129.57142857142858,64.06676411799073,6.0,9.0,38.0,0.24289956597883194
2023-09-25,P101,154,5.67,0,512,0.0,29.0,141.0,157.0,160.0,117.28571428571429,46.7500954926451,129.42857142857142,64.2941323118638,0.0,9.0,39.0,0.24381329475367394
2023-09-26,P101,134,5.67,0,378,0.0,154.0,149.0,132.0,201.0,119.14285714285714,48.088212593900785,129.21428571428572,64.19839454716809,1.0,9.0,39.0,0.24472702352851594
2023-09-27,P101,172,5.67,0,206,0.0,134.0,144.0,157.0,148.0,117.0,46.85438435550446,126.82142857142857,62.653694621589956,2.0,9.0,39.0,0.24564075230335794
2023-09-28,P101,166,5.67,0,40,0.0,172.0,161.0,177.0,134.0,121.0,50.58985405526825,127.67857142857143,63.11661961763852,3.0,9.0,39.0,0.24655448107819997
2023-09-29,P101,154,5.67,0,0,0.0,166.0,113.0,147.0,147.0,121.71428571428571,51.27934699829393,128.82142857142858,63.52372177000673,4.0,9.0,39.0,0.24746820985304196
2023-09-30,P101,64,5.67,0,636,0.0,154.0,84.0,74.0,81.0,127.57142857142857,52.44634446383328,129.07142857142858,63.611627501889565,5.0,9.0,39.0,0.24838193862788396
2023-10-01,P101,33,5.66,0,603,0.0,64.0,29.0,29.0,29.0,124.71428571428571,55.66181900762949,128.46428571428572,64.16615130693887,6.0,10.0,39.0,0.24921952333815578
2023-10-02,P101,154,5.66,0,449,0.0,33.0,154.0,141.0,132.0,125.28571428571429,54.524350174071486,128.60714285714286,63.9405622640707,0.0,10.0,40.0,0.2501332521129978
2023-10-03,P101,126,5.66,0,323,0.0,154.0,134.0,149.0,346.0,125.28571428571429,54.524350174071486,129.39285714285714,64.11872049144709,1.0,10.0,40.0,0.2510469808878398
2023-10-04,P101,150,5.66,0,173,0.0,126.0,172.0,144.0,157.0,124.14285714285714,54.39494024088574,121.53571428571429,48.06128968450146,2.0,10.0,40.0,0.2519607096626818
2023-10-05,P101,152,5.66,0,21,0.0,150.0,166.0,161.0,135.0,121.0,51.73973328110618,121.28571428571429,47.887876098744215,3.0,10.0,40.0,0.2528744384375238
2023-10-06,P101,148,5.66,0,573,0.0,152.0,154.0,113.0,154.0,119.0,49.94997497496877,121.89285714285714,48.175096752263485,4.0,10.0,40.0,0.2537881672123658
2023-10-07,P101,78,5.66,0,495,0.0,148.0,64.0,84.0,76.0,118.14285714285714,49.29647915564421,121.67857142857143,48.04014800253867,5.0,10.0,40.0,0.25470189598720777
2023-10-08,P101,32,5.65,0,1173,0.0,78.0,33.0,29.0,30.0,120.14285714285714,46.96249770270101,121.75,47.97115259696688,6.0,10.0,40.0,0.2556156247620498
2023-10-09,P101,171,5.65,0,1002,0.0,32.0,154.0,154.0,157.0,120.0,47.272261069962305,121.82142857142857,47.83076150378275,0.0,10.0,41.0,0.2565293535368918
2023-10-10,P101,174,5.65,0,828,0.0,171.0,126.0,134.0,132.0,122.42857142857143,49.68519948253257,122.32142857142857,48.28315676831029,1.0,10.0,41.0,0.2574430823117338
2023-10-11,P101,103,5.65,0,725,0.0,174.0,150.0,172.0,157.0,129.28571428571428,53.43130881706689,123.82142857142857,49.23793597039115,2.0,10.0,41.0,0.2583568110865758
2023-10-12,P101,141,5.65,0,584,0.0,103.0,152.0,166.0,177.0,122.57142857142857,53.34746836497856,121.89285714285714,48.94693974144768,3.0,10.0,41.0,0.2592705398614178
2023-10-13,P101,137,5.65,0,447,0.0,141.0,148.0,154.0,147.0,121.0,52.49126911528565,120.60714285714286,47.90758022887656,4.0,10.0,41.0,0.2601842686362598
2023-10-14,P101,62,5.65,0,385,0.0,137.0,78.0,64.0,74.0,119.42857142857143,51.70705026994921,120.25,47.74052164992972,5.0,10.0,41.0,0.2610979974111018
2023-10-15,P101,31,5.65,0,354,0.0,62.0,32.0,33.0,29.0,117.14285714285714,54.14003008073475,119.82142857142857,48.22251938318213,6.0,10.0,41.0,0.2620117261859438
2023-10-16,P101,168,5.64,0,186,0.0,31.0,171.0,154.0,141.0,117.0,54.40281855443405,119.89285714285714,48.0842927196523,0.0,10.0,42.0,0.2629254549607858
