date,sku,on_hand,on_order
2025-09-16,P101,230,745
2025-09-17,P101,817,760
2025-09-18,P101,644,760
2025-09-19,P101,484,760
2025-09-20,P101,392,760
2025-09-21,P101,357,760
2025-09-22,P101,936,0
2025-09-23,P101,762,790
2025-09-24,P101,578,790
2025-09-25,P101,398,790
2025-09-26,P101,255,790
2025-09-27,P101,186,790
2025-09-28,P101,146,790
2025-09-29,P101,669,830
2025-09-30,P101,529,830
2025-10-01,P101,373,830
2025-10-02,P101,195,830
2025-10-03,P101,43,830
2025-10-04,P101,792,815
2025-10-05,P101,752,815
2025-10-06,P101,605,815
2025-10-07,P101,448,815
2025-10-08,P101,275,815
2025-10-09,P101,104,815
2025-10-10,P101,754,795
2025-10-11,P101,659,795
2025-10-12,P101,624,795
2025-10-13,P101,449,795
2025-10-14,P101,282,795
2025-10-15,P101,907,0
2025-10-16,P101,741,780
2025-10-17,P101,581,780
2025-10-18,P101,488,780
2025-10-19,P101,451,780
2025-10-20,P101,284,780
2025-10-21,P101,127,780
2025-10-22,P101,737,795
2025-10-23,P101,573,795
2025-10-24,P101,413,795
2025-10-25,P101,1101,0
2025-10-26,P101,1068,0
2025-10-27,P101,894,0
2025-10-28,P101,701,805
2025-10-29,P101,530,805
2025-10-30,P101,323,805
2025-10-31,P101,172,805
2025-11-01,P101,82,805
2025-11-02,P101,50,805
2025-11-03,P101,695,810
2025-11-04,P101,517,810
2025-11-05,P101,331,810
2025-11-06,P101,160,810
2025-11-07,P101,0,810
2025-11-08,P101,724,830
2025-11-09,P101,652,830
2025-11-10,P101,435,830
2025-11-11,P101,254,830
2025-11-12,P101,97,830
2025-11-13,P101,0,830
2025-11-14,P101,688,825
2025-11-15,P101,592,825
2025-11-16,P101,559,825
2025-11-17,P101,389,825
2025-11-18,P101,216,825
2025-11-19,P101,31,825
2025-11-20,P101,705,820
2025-11-21,P101,565,820
2025-11-22,P101,475,820
2025-11-23,P101,438,820
2025-11-24,P101,263,820
2025-11-25,P101,923,0
2025-11-26,P101,738,780
2025-11-27,P101,584,780
2025-11-28,P101,433,780
2025-11-29,P101,354,780
2025-11-30,P101,1094,0
2025-12-01,P101,912,0
2025-12-02,P101,724,790
2025-12-03,P101,527,790
2025-12-04,P101,306,790
2025-12-05,P101,176,790
2025-12-06,P101,95,790
2025-12-07,P101,852,815
2025-12-08,P101,697,815
2025-12-09,P101,541,815
2025-12-10,P101,373,815
2025-12-11,P101,226,815
2025-12-12,P101,873,0
2025-12-13,P101,784,805
2025-12-14,P101,746,805
2025-12-15,P101,565,805
2025-12-16,P101,375,805
2025-12-17,P101,207,805
2025-12-18,P101,0,805
2025-12-19,P101,638,805
2025-12-20,P101,567,805
2025-12-21,P101,535,805
2025-12-22,P101,395,805
2025-12-23,P101,215,805
2025-12-24,P101,41,805
2025-12-25,P101,683,810
2025-12-26,P101,292,810
2025-12-27,P101,196,810
2025-12-28,P101,157,810
2025-12-29,P101,811,895
2025-12-30,P101,650,895
2025-12-31,P101,472,895
2023-01-01,P102,2275,0
2023-01-02,P102,2169,0
2023-01-03,P102,2055,0
2023-01-04,P102,1952,0
2023-01-05,P102,1853,0
2023-01-06,P102,1757,0
2023-01-07,P102,1711,0
2023-01-08,P102,1690,0
2023-01-09,P102,1583,0
2023-01-10,P102,1453,0
2023-01-11,P102,1289,0
2023-01-12,P102,1212,0
2023-01-13,P102,1115,0
2023-01-14,P102,1044,0
2023-01-15,P102,1020,0
2023-01-16,P102,925,920
2023-01-17,P102,809,920
2023-01-18,P102,711,920
2023-01-19,P102,622,920
2023-01-20,P102,527,920
2023-01-21,P102,472,920
2023-01-22,P102,1375,0
2023-01-23,P102,1283,0
2023-01-24,P102,1056,975
2023-01-25,P102,953,975
2023-01-26,P102,844,975
2023-01-27,P102,757,975
2023-01-28,P102,698,975
2023-01-29,P102,679,975
2023-01-30,P102,554,975
2023-01-31,P102,1439,0
2023-02-01,P102,1344,0
2023-02-02,P102,1234,0
2023-02-03,P102,1115,0
2023-02-04,P102,1058,0
2023-02-05,P102,1034,975
2023-02-06,P102,927,975
2023-02-07,P102,829,975
2023-02-08,P102,726,975
2023-02-09,P102,1609,0
2023-02-10,P102,1522,0
2023-02-11,P102,1464,0
2023-02-12,P102,1444,0
2023-02-13,P102,1333,0
2023-02-14,P102,1238,0
2023-02-15,P102,1125,0
2023-02-16,P102,1024,0
2023-02-17,P102,907,875
2023-02-18,P102,849,875
2023-02-19,P102,824,875
2023-02-20,P102,725,875
2023-02-21,P102,613,875
2023-02-22,P102,515,875
2023-02-23,P102,413,875
2023-02-24,P102,314,875
2023-02-25,P102,263,875
2023-02-26,P102,1119,0
2023-02-27,P102,1028,0
2023-02-28,P102,945,0
2023-03-01,P102,848,855
2023-03-02,P102,734,855
2023-03-03,P102,650,855
2023-03-04,P102,602,855
2023-03-05,P102,575,855
2023-03-06,P102,475,855
2023-03-07,P102,1214,0
2023-03-08,P102,1030,0
2023-03-09,P102,915,910
2023-03-10,P102,830,910
2023-03-11,P102,776,910
2023-03-12,P102,758,910
2023-03-13,P102,621,910
2023-03-14,P102,529,910
2023-03-15,P102,432,910
2023-03-16,P102,338,910
2023-03-17,P102,253,910
2023-03-18,P102,189,910
2023-03-19,P102,161,910
2023-03-20,P102,59,910
2023-03-21,P102,874,925
2023-03-22,P102,792,925
2023-03-23,P102,689,925
2023-03-24,P102,591,925
2023-03-25,P102,539,925
2023-03-26,P102,516,925
2023-03-27,P102,404,925
2023-03-28,P102,289,925
2023-03-29,P102,113,925
2023-03-30,P102,20,925
2023-03-31,P102,837,925
2023-04-01,P102,782,925
2023-04-02,P102,758,925
2023-04-03,P102,642,925
2023-04-04,P102,549,925
2023-04-05,P102,458,925
2023-04-06,P102,361,925
2023-04-07,P102,272,925
2023-04-08,P102,1137,0
2023-04-09,P102,1114,0
2023-04-10,P102,995,935
2023-04-11,P102,880,935
2023-04-12,P102,770,935
2023-04-13,P102,652,935
2023-04-14,P102,547,935
2023-04-15,P102,492,935
2023-04-16,P102,467,935
2023-04-17,P102,361,935
2023-04-18,P102,256,935
2023-04-19,P102,159,935
2023-04-20,P102,47,935
2023-04-21,P102,0,935
2023-04-22,P102,0,935
2023-04-23,P102,910,930
2023-04-24,P102,828,930
2023-04-25,P102,721,930
2023-04-26,P102,615,930
2023-04-27,P102,520,930
2023-04-28,P102,396,930
2023-04-29,P102,343,930
2023-04-30,P102,322,930
2023-05-01,P102,218,930
2023-05-02,P102,134,930
2023-05-03,P102,968,0
2023-05-04,P102,855,870
2023-05-05,P102,765,870
2023-05-06,P102,717,870
2023-05-07,P102,693,870
2023-05-08,P102,576,870
2023-05-09,P102,464,870
2023-05-10,P102,299,870
2023-05-11,P102,201,870
2023-05-12,P102,114,870
2023-05-13,P102,67,870
2023-05-14,P102,918,890
2023-05-15,P102,824,890
2023-05-16,P102,731,890
2023-05-17,P102,646,890
2023-05-18,P102,544,890
2023-05-19,P102,447,890
2023-05-20,P102,385,890
2023-05-21,P102,1256,0
2023-05-22,P102,1153,0
2023-05-23,P102,1046,0
2023-05-24,P102,947,0
2023-05-25,P102,840,830
2023-05-26,P102,738,830
2023-05-27,P102,685,830
2023-05-28,P102,665,830
2023-05-29,P102,570,830
2023-05-30,P102,483,830
2023-05-31,P102,1221,0
2023-06-01,P102,1130,0
2023-06-02,P102,1049,0
2023-06-03,P102,996,0
2023-06-04,P102,973,0
2023-06-05,P102,885,0
2023-06-06,P102,780,810
2023-06-07,P102,692,810
2023-06-08,P102,599,810
2023-06-09,P102,514,810
2023-06-10,P102,460,810
2023-06-11,P102,441,810
2023-06-12,P102,333,810
2023-06-13,P102,235,810
2023-06-14,P102,954,0
2023-06-15,P102,872,0
2023-06-16,P102,779,800
2023-06-17,P102,724,800
2023-06-18,P102,1504,0
2023-06-19,P102,1385,0
2023-06-20,P102,1270,0
2023-06-21,P102,1176,0
2023-06-22,P102,1085,0
2023-06-23,P102,991,0
2023-06-24,P102,946,0
2023-06-25,P102,924,0
2023-06-26,P102,826,830
2023-06-27,P102,725,830
2023-06-28,P102,622,830
2023-06-29,P102,511,830
2023-06-30,P102,421,830
2023-07-01,P102,339,830
2023-07-02,P102,316,830
2023-07-03,P102,212,830
2023-07-04,P102,118,830
2023-07-05,P102,853,855
2023-07-06,P102,759,855
2023-07-07,P102,668,855
2023-07-08,P102,627,855
2023-07-09,P102,611,855
2023-07-10,P102,527,855
2023-07-11,P102,1296,0
2023-07-12,P102,1208,0
2023-07-13,P102,1110,0
2023-07-14,P102,1025,0
2023-07-15,P102,976,0
2023-07-16,P102,959,0
2023-07-17,P102,872,0
2023-07-18,P102,771,765
2023-07-19,P102,671,765
2023-07-20,P102,524,765
2023-07-21,P102,436,765
2023-07-22,P102,1142,0
2023-07-23,P102,1123,0
2023-07-24,P102,1039,0
2023-07-25,P102,946,0
2023-07-26,P102,852,830
2023-07-27,P102,763,830
2023-07-28,P102,678,830
2023-07-29,P102,638,830
2023-07-30,P102,621,830
2023-07-31,P102,532,830
2023-08-01,P102,440,830
2023-08-02,P102,354,830
2023-08-03,P102,266,830
2023-08-04,P102,1010,0
2023-08-05,P102,959,0
2023-08-06,P102,940,0
2023-08-07,P102,846,0
2023-08-08,P102,758,755
2023-08-09,P102,661,755
2023-08-10,P102,568,755
2023-08-11,P102,475,755
2023-08-12,P102,425,755
2023-08-13,P102,405,755
2023-08-14,P102,316,755
2023-08-15,P102,975,0
2023-08-16,P102,873,0
2023-08-17,P102,791,785
2023-08-18,P102,712,785
2023-08-19,P102,665,785
2023-08-20,P102,646,785
2023-08-21,P102,565,785
2023-08-22,P102,473,785
2023-08-23,P102,383,785
2023-08-24,P102,316,785
2023-08-25,P102,1019,0
2023-08-26,P102,937,0
2023-08-27,P102,919,0
2023-08-28,P102,816,770
2023-08-29,P102,736,770
2023-08-30,P102,653,770
2023-08-31,P102,590,770
2023-09-01,P102,510,770
2023-09-02,P102,466,770
2023-09-03,P102,448,770
2023-09-04,P102,348,770
2023-09-05,P102,246,770
2023-09-06,P102,924,0
2023-09-07,P102,839,0
2023-09-08,P102,745,775
2023-09-09,P102,699,775
2023-09-10,P102,682,775
2023-09-11,P102,609,775
2023-09-12,P102,520,775
2023-09-13,P102,421,775
2023-09-14,P102,310,775
2023-09-15,P102,225,775
2023-09-16,P102,182,775
2023-09-17,P102,166,775
2023-09-18,P102,845,0
2023-09-19,P102,770,755
2023-09-20,P102,672,755
2023-09-21,P102,574,755
2023-09-22,P102,485,755
2023-09-23,P102,439,755
2023-09-24,P102,408,755
2023-09-25,P102,316,755
2023-09-26,P102,230,755
2023-09-27,P102,874,0
2023-09-28,P102,787,780
2023-09-29,P102,694,780
2023-09-30,P102,659,780
2023-10-01,P102,637,780
2023-10-02,P102,531,780
2023-10-03,P102,436,780
2023-10-04,P102,337,780
2023-10-05,P102,241,780
2023-10-06,P102,161,780
2023-10-07,P102,111,780
2023-10-08,P102,94,780
2023-10-09,P102,8,780
2023-10-10,P102,0,780
2023-10-11,P102,0,780
2023-10-12,P102,0,780
2023-10-13,P102,0,780
2023-10-14,P102,735,795
2023-10-15,P102,714,795
2023-10-16,P102,631,795
2023-10-17,P102,531,795
2023-10-18,P102,1223,0
2023-10-19,P102,1132,0
2023-10-20,P102,1034,0
2023-10-21,P102,987,0
2023-10-22,P102,968,0
2023-10-23,P102,884,0
2023-10-24,P102,776,790
2023-10-25,P102,688,790
2023-10-26,P102,591,790
2023-10-27,P102,503,790
2023-10-28,P102,460,790
2023-10-29,P102,427,790
2023-10-30,P102,318,790
2023-10-31,P102,217,790
2023-11-01,P102,131,790
2023-11-02,P102,823,815
2023-11-03,P102,734,815
2023-11-04,P102,665,815
2023-11-05,P102,644,815
2023-11-06,P102,552,815
2023-11-07,P102,1252,0
2023-11-08,P102,1174,0
2023-11-09,P102,1077,0
2023-11-10,P102,966,0
2023-11-11,P102,916,850
2023-11-12,P102,900,850
2023-11-13,P102,807,850
2023-11-14,P102,690,850
2023-11-15,P102,586,850
2023-11-16,P102,498,850
2023-11-17,P102,413,850
2023-11-18,P102,365,850
2023-11-19,P102,344,850
2023-11-20,P102,231,850
2023-11-21,P102,117,850
2023-11-22,P102,11,850
2023-11-23,P102,0,850
2023-11-24,P102,0,850
2023-11-25,P102,0,850
2023-11-26,P102,832,835
2023-11-27,P102,735,835
2023-11-28,P102,628,835
2023-11-29,P102,539,835
2023-11-30,P102,451,835
2023-12-01,P102,357,835
2023-12-02,P102,302,835
2023-12-03,P102,1114,0
2023-12-04,P102,1006,0
2023-12-05,P102,900,0
2023-12-06,P102,805,815
2023-12-07,P102,716,815
2023-12-08,P102,625,815
2023-12-09,P102,570,815
2023-12-10,P102,548,815
2023-12-11,P102,469,815
2023-12-12,P102,1187,0
2023-12-13,P102,1069,0
2023-12-14,P102,966,0
2023-12-15,P102,884,830
2023-12-16,P102,817,830
2023-12-17,P102,796,830
2023-12-18,P102,688,830
2023-12-19,P102,576,830
2023-12-20,P102,475,830
2023-12-21,P102,1210,0
2023-12-22,P102,1089,0
2023-12-23,P102,1029,0
2023-12-24,P102,1005,0
2023-12-25,P102,771,995
2023-12-26,P102,674,995
2023-12-27,P102,552,995
2023-12-28,P102,458,995
2023-12-29,P102,302,995
2023-12-30,P102,257,995
2023-12-31,P102,240,995
2024-01-01,P102,131,995
2024-01-02,P102,1026,1020
2024-01-03,P102,942,1020
2024-01-04,P102,831,1020
2024-01-05,P102,707,1020
2024-01-06,P102,1663,0
2024-01-07,P102,1641,0
2024-01-08,P102,1534,0
2024-01-09,P102,1412,0
2024-01-10,P102,1289,0
2024-01-11,P102,1187,0
2024-01-12,P102,1085,0
2024-01-13,P102,1027,0
2024-01-14,P102,990,935
2024-01-15,P102,884,935
2024-01-16,P102,774,935
2024-01-17,P102,647,935
2024-01-18,P102,526,935
2024-01-19,P102,418,935
2024-01-20,P102,351,935
2024-01-21,P102,329,935
2024-01-22,P102,201,935
2024-01-23,P102,81,935
2024-01-24,P102,0,935
2024-01-25,P102,0,935
2024-01-26,P102,0,935
2024-01-27,P102,0,935
2024-01-28,P102,0,935
2024-01-29,P102,0,935
2024-01-30,P102,0,935
2024-01-31,P102,0,935
2024-02-01,P102,813,1000
2024-02-02,P102,701,1000
2024-02-03,P102,650,1000
2024-02-04,P102,624,1000
2024-02-05,P102,499,1000
2024-02-06,P102,1377,0
2024-02-07,P102,1262,0
2024-02-08,P102,1150,0
2024-02-09,P102,1047,985
2024-02-10,P102,986,985
2024-02-11,P102,963,985
2024-02-12,P102,863,985
2024-02-13,P102,1747,0
2024-02-14,P102,1644,0
2024-02-15,P102,1532,0
2024-02-16,P102,1428,0
2024-02-17,P102,1369,0
2024-02-18,P102,1345,0
2024-02-19,P102,1242,0
2024-02-20,P102,1108,0
2024-02-21,P102,998,925
2024-02-22,P102,893,925
2024-02-23,P102,783,925
2024-02-24,P102,737,925
2024-02-25,P102,716,925
2024-02-26,P102,593,925
2024-02-27,P102,1425,0
2024-02-28,P102,1298,0
2024-02-29,P102,1170,0
2024-03-01,P102,1070,0
2024-03-02,P102,1011,950
2024-03-03,P102,985,950
2024-03-04,P102,880,950
2024-03-05,P102,1704,0
2024-03-06,P102,1599,0
2024-03-07,P102,1495,0
2024-03-08,P102,1400,0
2024-03-09,P102,1340,0
2024-03-10,P102,1314,0
2024-03-11,P102,1205,0
2024-03-12,P102,1106,0
2024-03-13,P102,1006,0
2024-03-14,P102,891,910
2024-03-15,P102,765,910
2024-03-16,P102,705,910
2024-03-17,P102,683,910
2024-03-18,P102,563,910
2024-03-19,P102,451,910
2024-03-20,P102,1253,0
2024-03-21,P102,1155,0
2024-03-22,P102,1035,0
2024-03-23,P102,994,930
2024-03-24,P102,969,930
2024-03-25,P102,864,930
2024-03-26,P102,755,930
2024-03-27,P102,622,930
2024-03-28,P102,522,930
2024-03-29,P102,426,930
2024-03-30,P102,370,930
2024-03-31,P102,346,930
2024-04-01,P102,1172,0
2024-04-02,P102,1078,0
2024-04-03,P102,977,0
2024-04-04,P102,853,915
2024-04-05,P102,749,915
2024-04-06,P102,689,915
2024-04-07,P102,667,915
2024-04-08,P102,566,915
2024-04-09,P102,432,915
2024-04-10,P102,323,915
2024-04-11,P102,220,915
2024-04-12,P102,105,915
2024-04-13,P102,53,915
2024-04-14,P102,32,915
2024-04-15,P102,0,915
2024-04-16,P102,0,915
2024-04-17,P102,802,950
2024-04-18,P102,670,950
2024-04-19,P102,564,950
2024-04-20,P102,523,950
2024-04-21,P102,500,950
2024-04-22,P102,392,950
2024-04-23,P102,280,950
2024-04-24,P102,168,950
2024-04-25,P102,1012,935
2024-04-26,P102,912,935
2024-04-27,P102,853,935
2024-04-28,P102,832,935
2024-04-29,P102,737,935
2024-04-30,P102,590,935
2024-05-01,P102,436,935
2024-05-02,P102,330,935
2024-05-03,P102,1134,0
2024-05-04,P102,1078,0
2024-05-05,P102,1058,985
2024-05-06,P102,958,985
2024-05-07,P102,836,985
2024-05-08,P102,723,985
2024-05-09,P102,612,985
2024-05-10,P102,532,985
2024-05-11,P102,467,985
2024-05-12,P102,448,985
2024-05-13,P102,326,985
2024-05-14,P102,206,985
2024-05-15,P102,93,985
2024-05-16,P102,0,985
2024-05-17,P102,885,915
2024-05-18,P102,808,915
2024-05-19,P102,786,915
2024-05-20,P102,685,915
2024-05-21,P102,602,915
2024-05-22,P102,484,915
2024-05-23,P102,383,915
2024-05-24,P102,291,915
2024-05-25,P102,241,915
2024-05-26,P102,1134,0
2024-05-27,P102,1042,0
2024-05-28,P102,962,0
2024-05-29,P102,854,845
2024-05-30,P102,748,845
2024-05-31,P102,654,845
2024-06-01,P102,608,845
2024-06-02,P102,587,845
2024-06-03,P102,502,845
2024-06-04,P102,409,845
2024-06-05,P102,1160,0
2024-06-06,P102,1051,0
2024-06-07,P102,960,0
2024-06-08,P102,911,0
2024-06-09,P102,886,0
2024-06-10,P102,782,820
2024-06-11,P102,675,820
2024-06-12,P102,578,820
2024-06-13,P102,486,820
2024-06-14,P102,415,820
2024-06-15,P102,317,820
2024-06-16,P102,295,820
2024-06-17,P102,198,820
2024-06-18,P102,917,855
2024-06-19,P102,809,855
2024-06-20,P102,728,855
2024-06-21,P102,641,855
2024-06-22,P102,597,855
2024-06-23,P102,573,855
2024-06-24,P102,466,855
2024-06-25,P102,389,855
2024-06-26,P102,306,855
2024-06-27,P102,211,855
2024-06-28,P102,124,855
2024-06-29,P102,936,0
2024-06-30,P102,912,0
2024-07-01,P102,812,785
2024-07-02,P102,707,785
2024-07-03,P102,616,785
2024-07-04,P102,513,785
2024-07-05,P102,426,785
2024-07-06,P102,378,785
2024-07-07,P102,357,785
2024-07-08,P102,278,785
2024-07-09,P102,946,0
2024-07-10,P102,847,815
2024-07-11,P102,739,815
2024-07-12,P102,660,815
2024-07-13,P102,616,815
2024-07-14,P102,599,815
2024-07-15,P102,502,815
2024-07-16,P102,1218,0
2024-07-17,P102,1018,0
2024-07-18,P102,935,875
2024-07-19,P102,858,875
2024-07-20,P102,809,875
2024-07-21,P102,790,875
2024-07-22,P102,703,875
2024-07-23,P102,589,875
2024-07-24,P102,494,875
2024-07-25,P102,388,875
2024-07-26,P102,1090,0
2024-07-27,P102,1040,0
2024-07-28,P102,1021,0
2024-07-29,P102,945,925
2024-07-30,P102,833,925
2024-07-31,P102,739,925
2024-08-01,P102,639,925
2024-08-02,P102,558,925
2024-08-03,P102,511,925
2024-08-04,P102,1419,0
2024-08-05,P102,1313,0
2024-08-06,P102,1213,0
2024-08-07,P102,1115,0
2024-08-08,P102,1009,0
2024-08-09,P102,910,0
2024-08-10,P102,858,820
2024-08-11,P102,842,820
2024-08-12,P102,757,820
2024-08-13,P102,672,820
2024-08-14,P102,570,820
2024-08-15,P102,477,820
2024-08-16,P102,403,820
2024-08-17,P102,356,820
2024-08-18,P102,340,820
2024-08-19,P102,248,820
2024-08-20,P102,170,820
2024-08-21,P102,71,820
2024-08-22,P102,0,820
2024-08-23,P102,715,770
2024-08-24,P102,663,770
2024-08-25,P102,645,770
2024-08-26,P102,545,770
2024-08-27,P102,464,770
2024-08-28,P102,1150,0
2024-08-29,P102,1055,0
2024-08-30,P102,989,0
2024-08-31,P102,941,0
2024-09-01,P102,924,0
2024-09-02,P102,831,0
2024-09-03,P102,747,770
2024-09-04,P102,649,770
2024-09-05,P102,557,770
2024-09-06,P102,456,770
2024-09-07,P102,408,770
2024-09-08,P102,390,770
2024-09-09,P102,300,770
2024-09-10,P102,134,770
2024-09-11,P102,806,825
2024-09-12,P102,708,825
2024-09-13,P102,597,825
2024-09-14,P102,512,825
2024-09-15,P102,493,825
2024-09-16,P102,406,825
2024-09-17,P102,1132,0
2024-09-18,P102,1033,0
2024-09-19,P102,941,895
2024-09-20,P102,843,895
2024-09-21,P102,798,895
2024-09-22,P102,777,895
2024-09-23,P102,678,895
2024-09-24,P102,581,895
2024-09-25,P102,489,895
2024-09-26,P102,372,895
2024-09-27,P102,292,895
2024-09-28,P102,242,895
2024-09-29,P102,224,895
2024-09-30,P102,112,895
2024-10-01,P102,900,835
2024-10-02,P102,811,835
2024-10-03,P102,712,835
2024-10-04,P102,621,835
2024-10-05,P102,575,835
2024-10-06,P102,554,835
2024-10-07,P102,368,835
2024-10-08,P102,267,835
2024-10-09,P102,1006,0
2024-10-10,P102,907,885
2024-10-11,P102,815,885
2024-10-12,P102,765,885
2024-10-13,P102,747,885
2024-10-14,P102,634,885
2024-10-15,P102,546,885
2024-10-16,P102,444,885
2024-10-17,P102,1237,0
2024-10-18,P102,1129,0
2024-10-19,P102,1040,0
2024-10-20,P102,1003,940
2024-10-21,P102,917,940
2024-10-22,P102,813,940
2024-10-23,P102,729,940
2024-10-24,P102,638,940
2024-10-25,P102,568,940
2024-10-26,P102,516,940
2024-10-27,P102,497,940
2024-10-28,P102,1355,0
2024-10-29,P102,1241,0
2024-10-30,P102,1156,0
2024-10-31,P102,1050,0
2024-11-01,P102,871,890
2024-11-02,P102,811,890
2024-11-03,P102,789,890
2024-11-04,P102,701,890
2024-11-05,P102,609,890
2024-11-06,P102,501,890
2024-11-07,P102,406,890
2024-11-08,P102,314,890
2024-11-09,P102,255,890
2024-11-10,P102,236,890
2024-11-11,P102,1025,0
2024-11-12,P102,910,905
2024-11-13,P102,799,905
2024-11-14,P102,701,905
2024-11-15,P102,609,905
2024-11-16,P102,567,905
2024-11-17,P102,548,905
2024-11-18,P102,443,905
2024-11-19,P102,339,905
2024-11-20,P102,235,905
2024-11-21,P102,123,905
2024-11-22,P102,944,0
2024-11-23,P102,892,860
2024-11-24,P102,870,860
2024-11-25,P102,775,860
2024-11-26,P102,652,860
2024-11-27,P102,444,860
2024-11-28,P102,339,860
2024-11-29,P102,222,860
2024-11-30,P102,177,860
2024-12-01,P102,156,860
2024-12-02,P102,48,860
2024-12-03,P102,811,960
2024-12-04,P102,701,960
2024-12-05,P102,610,960
2024-12-06,P102,504,960
2024-12-07,P102,443,960
2024-12-08,P102,421,960
2024-12-09,P102,337,960
2024-12-10,P102,1199,0
2024-12-11,P102,1085,0
2024-12-12,P102,980,0
2024-12-13,P102,910,0
2024-12-14,P102,847,850
2024-12-15,P102,825,850
2024-12-16,P102,728,850
2024-12-17,P102,605,850
2024-12-18,P102,504,850
2024-12-19,P102,406,850
2024-12-20,P102,301,850
2024-12-21,P102,234,850
2024-12-22,P102,208,850
2024-12-23,P102,96,850
2024-12-24,P102,0,850
2024-12-25,P102,0,850
2024-12-26,P102,758,900
2024-12-27,P102,649,900
2024-12-28,P102,597,900
2024-12-29,P102,574,900
2024-12-30,P102,369,900
2024-12-31,P102,250,900
2025-01-01,P102,138,900
2025-01-02,P102,66,900
2025-01-03,P102,0,900
2025-01-04,P102,839,980
2025-01-05,P102,815,980
2025-01-06,P102,707,980
2025-01-07,P102,572,980
2025-01-08,P102,456,980
2025-01-09,P102,342,980
2025-01-10,P102,226,980
2025-01-11,P102,166,980
2025-01-12,P102,1125,0
2025-01-13,P102,1044,0
2025-01-14,P102,935,915
2025-01-15,P102,812,915
2025-01-16,P102,706,915
2025-01-17,P102,592,915
2025-01-18,P102,533,915
2025-01-19,P102,507,915
2025-01-20,P102,399,915
2025-01-21,P102,1192,0
2025-01-22,P102,1072,0
2025-01-23,P102,943,960
2025-01-24,P102,857,960
2025-01-25,P102,802,960
2025-01-26,P102,777,960
2025-01-27,P102,645,960
2025-01-28,P102,525,960
2025-01-29,P102,414,960
2025-01-30,P102,293,960
2025-01-31,P102,176,960
2025-02-01,P102,1080,0
2025-02-02,P102,1056,980
2025-02-03,P102,928,980
2025-02-04,P102,786,980
2025-02-05,P102,661,980
2025-02-06,P102,548,980
2025-02-07,P102,442,980
2025-02-08,P102,379,980
2025-02-09,P102,356,980
2025-02-10,P102,1220,0
2025-02-11,P102,1116,0
2025-02-12,P102,984,1015
2025-02-13,P102,885,1015
2025-02-14,P102,783,1015
2025-02-15,P102,723,1015
2025-02-16,P102,694,1015
2025-02-17,P102,585,1015
2025-02-18,P102,475,1015
2025-02-19,P102,366,1015
2025-02-20,P102,232,1015
2025-02-21,P102,158,1015
2025-02-22,P102,105,1015
2025-02-23,P102,1055,0
2025-02-24,P102,933,965
2025-02-25,P102,829,965
2025-02-26,P102,713,965
2025-02-27,P102,599,965
2025-02-28,P102,481,965
2025-03-01,P102,410,965
2025-03-02,P102,385,965
2025-03-03,P102,277,965
2025-03-04,P102,148,965
2025-03-05,P102,40,965
2025-03-06,P102,0,965
2025-03-07,P102,0,965
2025-03-08,P102,861,1015
2025-03-09,P102,840,1015
2025-03-10,P102,741,1015
2025-03-11,P102,618,1015
2025-03-12,P102,517,1015
2025-03-13,P102,1458,0
2025-03-14,P102,1363,0
2025-03-15,P102,1307,0
2025-03-16,P102,1285,0
2025-03-17,P102,1152,0
2025-03-18,P102,1042,0
2025-03-19,P102,832,990
2025-03-20,P102,719,990
2025-03-21,P102,612,990
